""	"neglog10_reporter-p_Non-directional"	"neglog10_reporter-p_Distinct-directional (up)"	"neglog10_reporter-p_Distinct-directional (dn)"	"neglog10_reporter-p_Mixed-directional (up)"	"neglog10_reporter-p_Mixed-directional (dn)"	"inv_ConsRank_Non-directional"	"inv_ConsRank_Distinct-directional (up)"	"inv_ConsRank_Distinct-directional (dn)"	"inv_ConsRank_Mixed-directional (up)"	"inv_ConsRank_Mixed-directional (dn)"
"2-hydroxy-17beta-estradiol-1-S-glutathione (C_c)"	0.102829432647035	0	0.0860061116164763	0.0404434868764764	0.0404434868764764	0.000310077519379845	0.00044404973357016	0.000698812019566737	0.000417014178482068	0.000417014178482068
"2-hydroxy-17beta-estradiol-1-S-glutathione (C_m)"	0.102829432647035	0	0.0860061116164763	0.0404434868764764	0.0404434868764764	0.000310077519379845	0.00044404973357016	0.000698812019566737	0.000417014178482068	0.000417014178482068
"2-hydroxy-17beta-estradiol-1-S-glutathione (C_r)"	0.102829432647035	0	0.0860061116164763	0.0404434868764764	0.0404434868764764	0.000310077519379845	0.00044404973357016	0.000698812019566737	0.000417014178482068	0.000417014178482068
"2-hydroxy-17beta-estradiol-1-S-glutathione (C_p)"	0.102829432647035	0	0.0860061116164763	0.0404434868764764	0.0404434868764764	0.000310077519379845	0.00044404973357016	0.000698812019566737	0.000417014178482068	0.000417014178482068
"S-(PGA2)-glutathione (C_c)"	0.102829432647035	0	0.0860061116164763	0.0404434868764764	0.0404434868764764	0.000310077519379845	0.00044404973357016	0.000698812019566737	0.000417014178482068	0.000417014178482068
"delta-12-prostaglandin J2 (C_c)"	0.102829432647035	0	0.0860061116164763	0.0404434868764764	0.0404434868764764	0.000310077519379845	0.00044404973357016	0.000698812019566737	0.000417014178482068	0.000417014178482068
"9-deoxy-delta12-PGD2 (C_c)"	0.102829432647035	0	0.0860061116164763	0.0404434868764764	0.0404434868764764	0.000310077519379845	0.00044404973357016	0.000698812019566737	0.000417014178482068	0.000417014178482068
"S-(PGA1)-glutathione (C_c)"	0.102829432647035	0	0.0860061116164763	0.0404434868764764	0.0404434868764764	0.000310077519379845	0.00044404973357016	0.000698812019566737	0.000417014178482068	0.000417014178482068
"aspartate (C_s)"	0.102829432647035	0	0.288825699633238	0.167133580203154	0.167133580203154	0.000310077519379845	0.00044404973357016	0.000812347684809098	0.00055005500550055	0.00055005500550055
"prostaglandin F2alpha (C_s)"	0.102829432647035	0	0.292821717256383	0.0515479103547086	0.0515479103547086	0.000310077519379845	0.00044404973357016	0.000946073793755913	0.000425170068027211	0.000425170068027211
"adenosine (C_c)"	0.108886451079397	0	0.210687279437465	0.0847268304940247	0.0847268304940247	0.000304321363359708	0.00044404973357016	0.000911577028258888	0.000423728813559322	0.000423728813559322
"(R)-4-phosphopantothenoyl-cysteine (C_c)"	0.108886451079397	0	0.578856932928335	0.167133580203154	0.167133580203154	0.000304321363359708	0.00044404973357016	0.00144092219020173	0.000498753117206983	0.000498753117206983
"NH4+ (C_s)"	0.0915846882988011	0	0.0416894096323117	0.167133580203154	0.167133580203154	0.000304321363359708	0.00044404973357016	0.000544365813826892	0.000521104742053153	0.000521104742053153
"isopentenyl-pPP (C_c)"	0.102829432647035	0.146612109410236	0	0.0218468842097546	0.0218468842097546	0.000304043782304652	0.000542888165038002	0.000475511174512601	0.00036036036036036	0.00036036036036036
"hypoxanthine (C_s)"	0.102829432647035	0	0.0831356397403446	0.05668359124078	0.05668359124078	0.000303951367781155	0.00044404973357016	0.000602772754671489	0.000422297297297297	0.000422297297297297
"uracil (C_s)"	0.102829432647035	0	0.0831356397403446	0.05668359124078	0.05668359124078	0.000303951367781155	0.00044404973357016	0.000602772754671489	0.000422297297297297	0.000422297297297297
"thymine (C_s)"	0.102829432647035	0	0.0831356397403446	0.05668359124078	0.05668359124078	0.000303951367781155	0.00044404973357016	0.000602772754671489	0.000422297297297297	0.000422297297297297
"guanine (C_s)"	0.102829432647035	0	0.0831356397403446	0.05668359124078	0.05668359124078	0.000303951367781155	0.00044404973357016	0.000602772754671489	0.000422297297297297	0.000422297297297297
"PI pool (C_g)"	0.102829432647035	0	0.259337356108759	0.085598658723492	0.085598658723492	0.000303582270795386	0.00044404973357016	0.000750750750750751	0.000430292598967298	0.000430292598967298
"sulfate (C_s)"	0.102829432647035	0.162310574789983	0	0.0218468842097546	0.0218468842097546	0.000303490136570561	0.000597728631201434	0.000475511174512601	0.00036036036036036	0.00036036036036036
"propanoyl-CoA (C_p)"	0.112157734892643	0	0.0946089304259926	0.0754726165409666	0.0754726165409666	0.000303398058252427	0.00044404973357016	0.000633713561470215	0.000422654268808115	0.000422654268808115
"vitamin D3 (C_m)"	0.105158006204653	0.184123527957499	0	0.0404434868764764	0.0404434868764764	0.000303398058252427	0.000773395204949729	0.000475511174512601	0.000377786173026067	0.000377786173026067
"orotidine-5-phosphate (C_c)"	0.102829432647035	0	0.0831356397403446	0.0541524342958834	0.0541524342958834	0.000303214069132808	0.00044404973357016	0.000599161174355902	0.0004212299915754	0.0004212299915754
"5-methylthioadenosine (C_c)"	0.102829432647035	0	0.0831356397403446	0.191444699869036	0.191444699869036	0.000303214069132808	0.00044404973357016	0.00060790273556231	0.000561167227833895	0.000561167227833895
"(2R)-pristanoyl-CoA (C_p)"	0.108886451079397	0	0.0593888969904022	0.0961073104876409	0.0961073104876409	0.000303030303030303	0.00044404973357016	0.000553709856035437	0.000449640287769784	0.000449640287769784
"9(10)-EpOME (C_c)"	0.102829432647035	0	0.0860061116164763	0.167133580203154	0.167133580203154	0.000302938503483793	0.00044404973357016	0.000638569604086846	0.000549148819330038	0.000549148819330038
"9(10)-EpOME (C_r)"	0.102829432647035	0	0.0860061116164763	0.167133580203154	0.167133580203154	0.000302938503483793	0.00044404973357016	0.000638569604086846	0.000549148819330038	0.000549148819330038
"12(13)-EpOME (C_c)"	0.102829432647035	0	0.0860061116164763	0.167133580203154	0.167133580203154	0.000302938503483793	0.00044404973357016	0.000638569604086846	0.000549148819330038	0.000549148819330038
"12(13)-EpOME (C_r)"	0.102829432647035	0	0.0860061116164763	0.167133580203154	0.167133580203154	0.000302938503483793	0.00044404973357016	0.000638569604086846	0.000549148819330038	0.000549148819330038
"5,6-EET (C_c)"	0.102829432647035	0	0.0860061116164763	0.167133580203154	0.167133580203154	0.000302938503483793	0.00044404973357016	0.000638569604086846	0.000549148819330038	0.000549148819330038
"8,9-EET (C_c)"	0.102829432647035	0	0.0860061116164763	0.167133580203154	0.167133580203154	0.000302938503483793	0.00044404973357016	0.000638569604086846	0.000549148819330038	0.000549148819330038
"(R)-S-lactoylglutathione (C_m)"	0.102829432647035	0	0.0814926209880001	0.0522526797731903	0.0522526797731903	0.000302388872089507	0.00044404973357016	0.000578368999421631	0.000418235048097031	0.000418235048097031
"zinc (C_g)"	0.102829432647035	0.140897745236873	0			0.00030229746070133	0.000624219725343321	0.000475511174512601	0.000310462589257994	0.000310462589257994
"2-aminomuconate semialdehyde (C_c)"	0.102829432647035	0.140897745236873	0			0.000302206104563312	0.000624219725343321	0.000475511174512601	0.000310462589257994	0.000310462589257994
"(R)-3-hydroxybutanoate (C_m)"	0.108886451079397	0	0.0860061116164763	0.130216958989548	0.130216958989548	0.000302114803625378	0.00044404973357016	0.000638569604086846	0.000479616306954436	0.000479616306954436
"HMG-CoA (C_p)"	0.107660479751521	0	0.0140797798764326	0.238372815438417	0.238372815438417	0.000302114803625378	0.000520833333333333	0.000478697941598851	0.000592768227622999	0.000592768227622999
"L-glutamate 5-semialdehyde (C_m)"	0.0989014692003076	0	0.249476177554759	0.219034970391683	0.219034970391683	0.000302114803625378	0.00044404973357016	0.000717875089734386	0.000575373993095512	0.000575373993095512
"iodide (C_c)"	0.0923092326750721	0.409760221691033	0			0.000302114803625378	0.00154320987654321	0.000475511174512601	0.000310462589257994	0.000310462589257994
"n2m2nmasn (C_g)"	0.102829432647035	0	0.0793445714799263	0.0510151985306794	0.0510151985306794	0.000302114803625378	0.00044404973357016	0.000575705238917674	0.000417710944026733	0.000417710944026733
"HMG-CoA (C_c)"	0.107660479751521	0	0.0140797798764326	0.238372815438417	0.238372815438417	0.000302114803625378	0.000520833333333333	0.000478697941598851	0.000592768227622999	0.000592768227622999
"4-hydroxy-17beta-estradiol (C_r)"	0.102829432647035	0.140777615096169	0			0.000302114803625378	0.00062266500622665	0.000475511174512601	0.000310462589257994	0.000310462589257994
"estrone (C_l)"	0.102829432647035	0.140777615096169	0			0.000302114803625378	0.00062266500622665	0.000475511174512601	0.000310462589257994	0.000310462589257994
"NADPH (C_l)"	0.102829432647035	0.140777615096169	0			0.000302114803625378	0.00062266500622665	0.000475511174512601	0.000310462589257994	0.000310462589257994
"O2 (C_l)"	0.102829432647035	0.140777615096169	0			0.000302114803625378	0.00062266500622665	0.000475511174512601	0.000310462589257994	0.000310462589257994
"NADP+ (C_l)"	0.102829432647035	0.140777615096169	0			0.000302114803625378	0.00062266500622665	0.000475511174512601	0.000310462589257994	0.000310462589257994
"1D-myo-inositol-4-phosphate (C_c)"	0.0405149949059962	0.293956793630217	0			0.000302114803625378	0.00106382978723404	0.000475511174512601	0.000310462589257994	0.000310462589257994
"glucosamine (C_s)"	0.0672269999489862	0	0.240256632402275	0.0238151484923104	0.0238151484923104	0.000302114803625378	0.00044404973357016	0.000814332247557003	0.000423190859077444	0.000423190859077444
"alpha-D-galactose-1-phosphate (C_c)"	0.102153068420428	0	0.0841782123796013	0.192147146811674	0.192147146811674	0.000300932891965092	0.00044404973357016	0.000613120784794605	0.000561797752808989	0.000561797752808989
"beta-D-glucose (C_c)"	0.107026562391599	0.0953655882922939	0	0.0404434868764764	0.0404434868764764	0.000300842358604091	0.000560224089635854	0.000475511174512601	0.000365363536719035	0.000365363536719035
"5-phosphoribosyl-4-carboxy-5-aminoimidazole (C_c)"	0.102829432647035	0.140777615096169	0			0.000300842358604091	0.00062266500622665	0.000475511174512601	0.000310462589257994	0.000310462589257994
"pseudouridine-5-phosphate (C_c)"	0.102829432647035	0.138614959557535	0			0.000300842358604091	0.000618811881188119	0.000475511174512601	0.000310462589257994	0.000310462589257994
"spermine monoaldehyde (C_s)"	0.0908613506850917	0.132880322673004	0	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.000614628149969269	0.000475511174512601	0.000448430493273543	0.000448430493273543
"spermine monoaldehyde (C_p)"	0.0908613506850917	0.132880322673004	0	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.000614628149969269	0.000475511174512601	0.000448430493273543	0.000448430493273543
"spermine dialdehyde (C_c)"	0.0908613506850917	0.132880322673004	0	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.000614628149969269	0.000475511174512601	0.000448430493273543	0.000448430493273543
"spermine dialdehyde (C_s)"	0.0908613506850917	0.132880322673004	0	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.000614628149969269	0.000475511174512601	0.000448430493273543	0.000448430493273543
"spermine dialdehyde (C_p)"	0.0908613506850917	0.132880322673004	0	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.000614628149969269	0.000475511174512601	0.000448430493273543	0.000448430493273543
"spermidine monoaldehyde 1 (C_s)"	0.0908613506850917	0.132880322673004	0	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.000614628149969269	0.000475511174512601	0.000448430493273543	0.000448430493273543
"spermidine monoaldehyde 1 (C_p)"	0.0908613506850917	0.132880322673004	0	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.000614628149969269	0.000475511174512601	0.000448430493273543	0.000448430493273543
"spermidine monoaldehyde 2 (C_s)"	0.0908613506850917	0.132880322673004	0	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.000614628149969269	0.000475511174512601	0.000448430493273543	0.000448430493273543
"spermidine monoaldehyde 2 (C_p)"	0.0908613506850917	0.132880322673004	0	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.000614628149969269	0.000475511174512601	0.000448430493273543	0.000448430493273543
"spermidine dialdehyde (C_c)"	0.0908613506850917	0.132880322673004	0	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.000614628149969269	0.000475511174512601	0.000448430493273543	0.000448430493273543
"spermidine dialdehyde (C_s)"	0.0908613506850917	0.132880322673004	0	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.000614628149969269	0.000475511174512601	0.000448430493273543	0.000448430493273543
"spermidine dialdehyde (C_p)"	0.0908613506850917	0.132880322673004	0	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.000614628149969269	0.000475511174512601	0.000448430493273543	0.000448430493273543
"dehydrospermidine (C_c)"	0.102829432647035	0	0.0773368109124175	0.0483177086044486	0.0483177086044486	0.000300842358604091	0.00044404973357016	0.000575043128234618	0.000405350628293474	0.000405350628293474
"1-pyrroline (C_c)"	0.102829432647035	0	0.0773368109124175	0.0483177086044486	0.0483177086044486	0.000300842358604091	0.00044404973357016	0.000575043128234618	0.000405350628293474	0.000405350628293474
"deoxyhypusine (C_c)"	0.102829432647035	0	0.0773368109124175	0.0483177086044486	0.0483177086044486	0.000300842358604091	0.00044404973357016	0.000575043128234618	0.000405350628293474	0.000405350628293474
"5-hydroxy-L-tryptophan (C_c)"	0.0367553803323969	0	0.116344241935539	0.0184531949547638	0.0184531949547638	0.000300842358604091	0.000501504513540622	0.000647668393782383	0.000378071833648393	0.000378071833648393
"selenate (C_c)"	0.0989014692003076	0	0.107171058605479	0.24394993804072	0.24394993804072	0.000300842358604091	0.00044404973357016	0.000654878847413229	0.000594883997620464	0.000594883997620464
"tRNA(pro) (C_c)"	0.102829432647035	0	0.0314563478578863	0.0404434868764764	0.0404434868764764	0.000300842358604091	0.00044404973357016	0.000519480519480519	0.000403063280935107	0.000403063280935107
"L-prolyl-tRNA(pro) (C_c)"	0.102829432647035	0	0.0314563478578863	0.0404434868764764	0.0404434868764764	0.000300842358604091	0.00044404973357016	0.000519480519480519	0.000403063280935107	0.000403063280935107
"7-HETE (C_c)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"8-HETE (C_c)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"9-HETE (C_c)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"10-HETE (C_c)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"11-HETE (C_c)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"13-HETE (C_c)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"16(R)-HETE (C_c)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"17-HETE (C_c)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"18-HETE (C_c)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"19(S)-HETE (C_c)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"FADH2 (C_r)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"5,6-EET (C_r)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"FAD (C_r)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"8,9-EET (C_r)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"11,12-EET (C_r)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
"14,15-EET (C_r)"	0.108886451079397	0	0.0314563478578863	0.0916115017311271	0.0916115017311271	0.000300842358604091	0.00044404973357016	0.000534188034188034	0.000441891294741494	0.000441891294741494
