""	"neglog10_reporter-p_Non-directional"	"neglog10_reporter-p_Distinct-directional (up)"	"neglog10_reporter-p_Distinct-directional (dn)"	"neglog10_reporter-p_Mixed-directional (up)"	"neglog10_reporter-p_Mixed-directional (dn)"	"inv_ConsRank_Non-directional"	"inv_ConsRank_Distinct-directional (up)"	"inv_ConsRank_Distinct-directional (dn)"	"inv_ConsRank_Mixed-directional (up)"	"inv_ConsRank_Mixed-directional (dn)"
"selenate (C_c)"	0.230652218771106	0.102262974654573	0	0.153087921249561	0.153087921249561	0.000325839035516455	0.00053276505061268	0.000542005420054201	0.000398089171974522	0.000398089171974522
"[protein]-omega-N-(ADP-D-ribosyl)-L-arginine (C_c)"	0.217584712223249	0	0.0923683229177951	0.193358833094466	0.193358833094466	0.000325839035516455	0.000391389432485323	0.00081366965012205	0.000429000429000429	0.000429000429000429
"N(omega)-(ADP-D-ribosyl)-L-arginine (C_c)"	0.217584712223249	0	0.0923683229177951	0.193358833094466	0.193358833094466	0.000325839035516455	0.000391389432485323	0.00081366965012205	0.000429000429000429	0.000429000429000429
"22beta-hydroxycholesterol (C_m)"	0.164512358004592	0.363121113770522	0	0.0199693437561668	0.0199693437561668	0.000325839035516455	0.000736919675755343	0.000542005420054201	0.000323101777059774	0.000323101777059774
"III3Fuc-nLc4Cer (C_c)"	0.205059073320267	0	0.102240991182527	0.176121660733486	0.176121660733486	0.000325839035516455	0.000391389432485323	0.00078740157480315	0.000416319733555371	0.000416319733555371
"nLc8Cer (C_c)"	0.205059073320267	0	0.102240991182527	0.176121660733486	0.176121660733486	0.000325839035516455	0.000391389432485323	0.00078740157480315	0.000416319733555371	0.000416319733555371
"G00084 (C_c)"	0.205059073320267	0	0.102240991182527	0.176121660733486	0.176121660733486	0.000325839035516455	0.000391389432485323	0.00078740157480315	0.000416319733555371	0.000416319733555371
"G00085 (C_c)"	0.205059073320267	0	0.102240991182527	0.176121660733486	0.176121660733486	0.000325839035516455	0.000391389432485323	0.00078740157480315	0.000416319733555371	0.000416319733555371
"G00086 (C_c)"	0.205059073320267	0	0.102240991182527	0.176121660733486	0.176121660733486	0.000325839035516455	0.000391389432485323	0.00078740157480315	0.000416319733555371	0.000416319733555371
"V3Fuc-nLc6Cer (C_c)"	0.205059073320267	0	0.102240991182527	0.176121660733486	0.176121660733486	0.000325839035516455	0.000391389432485323	0.00078740157480315	0.000416319733555371	0.000416319733555371
"V3Fuc,III3Fuc-nLc6Cer (C_c)"	0.205059073320267	0	0.102240991182527	0.176121660733486	0.176121660733486	0.000325839035516455	0.000391389432485323	0.00078740157480315	0.000416319733555371	0.000416319733555371
"G00081 (C_c)"	0.205059073320267	0	0.102240991182527	0.176121660733486	0.176121660733486	0.000325839035516455	0.000391389432485323	0.00078740157480315	0.000416319733555371	0.000416319733555371
"G00082 (C_c)"	0.205059073320267	0	0.102240991182527	0.176121660733486	0.176121660733486	0.000325839035516455	0.000391389432485323	0.00078740157480315	0.000416319733555371	0.000416319733555371
"III3Fuc-nLc6Cer (C_c)"	0.205059073320267	0	0.102240991182527	0.176121660733486	0.176121660733486	0.000325839035516455	0.000391389432485323	0.00078740157480315	0.000416319733555371	0.000416319733555371
"inosine (C_c)"	0.201183677614051	0	0.598186042260152	0.298829364578322	0.298829364578322	0.000324254215304799	0.000391389432485323	0.00166389351081531	0.000592417061611374	0.000592417061611374
"prostaglandin A2 (C_c)"	0.242793826721214	0.397137306151622	0	0.0379433552333996	0.0379433552333996	0.000324149108589951	0.00076219512195122	0.000542005420054201	0.000339904826648538	0.000339904826648538
"prostaglandin A1 (C_c)"	0.242793826721214	0.397137306151622	0	0.0379433552333996	0.0379433552333996	0.000324149108589951	0.00076219512195122	0.000542005420054201	0.000339904826648538	0.000339904826648538
"arachidonate (C_p)"	0.240649495017941	0.124996646399959	0	0.135411796988235	0.135411796988235	0.000323939099449304	0.000494071146245059	0.000542005420054201	0.000386847195357834	0.000386847195357834
"deoxyadenosine (C_c)"	0.188398186655437	0	0.0783811444901222	0.256709789775457	0.256709789775457	0.000323834196891192	0.000391389432485323	0.000820344544708778	0.000553403431101273	0.000553403431101273
"Pi (C_g)"	0.194737083488324	0	0.675079949980081	0.193358833094466	0.193358833094466	0.000323834196891192	0.000391389432485323	0.00157728706624606	0.000428082191780822	0.000428082191780822
"estradiol-17beta (C_r)"	0.227751660028146	0.100551596791411	0	0.084668770792779	0.084668770792779	0.000323624595469256	0.0004739336492891	0.000595238095238095	0.000365764447695684	0.000365764447695684
"deoxycytidine (C_c)"	0.197534151554216	0	0.394156460941911	0.354381261757305	0.354381261757305	0.000323519896473633	0.000391389432485323	0.00143266475644699	0.00070323488045007	0.00070323488045007
"adenylyl sulfate (C_c)"	0.225300595923083	0.236639402189233	0	0.153087921249561	0.153087921249561	0.000323415265200517	0.000661813368630046	0.000542005420054201	0.000398089171974522	0.000398089171974522
"(R)-3-hydroxypalmitoyl-[ACP] (C_c)"	0.194737083488324	0	0.222914076656182	0.630895514428371	0.630895514428371	0.000323310701584222	0.000391389432485323	0.000803212851405623	0.0015748031496063	0.0015748031496063
"malonyl-carnitin (C_c)"	0.208204122740001	0.0105546320946482	0	0.193358833094466	0.193358833094466	0.000323310701584222	0.000445632798573975	0.000542005420054201	0.00051150895140665	0.00051150895140665
"1-organyl-2-lyso-sn-glycero-3-phosphocholine (C_c)"	0.194737083488324	0.585611673068925	0	0.063903662232545	0.063903662232545	0.000323310701584222	0.00263852242744063	0.000542005420054201	0.000359971202303816	0.000359971202303816
"ornithine (C_m)"	0.194737083488324	0.102262974654573	0	0.3194378784499	0.3194378784499	0.000322997416020672	0.000553403431101273	0.000542005420054201	0.000656598818122127	0.000656598818122127
"4alpha-methylzymosterol (C_c)"	0.223778402383976	0.137606214301735	0	0.123095454685178	0.123095454685178	0.000322893122376493	0.000552181115405853	0.000542005420054201	0.000386548125241593	0.000386548125241593
"4alpha-methyl-cholesta-8-enol (C_c)"	0.223778402383976	0.137606214301735	0	0.123095454685178	0.123095454685178	0.000322893122376493	0.000552181115405853	0.000542005420054201	0.000386548125241593	0.000386548125241593
"methylthioribose-1p (C_c)"	0.223851113208352	0	0.155796285970955	0.188827304933446	0.188827304933446	0.000322684737011939	0.000391389432485323	0.000966183574879227	0.000410340582683627	0.000410340582683627
"IV2Fuc-Lc4Cer (C_c)"	0.220591118304125	0	0.0303651316844659	0.238169851255447	0.238169851255447	0.00032258064516129	0.00040766408479413	0.000595238095238095	0.000562113546936481	0.000562113546936481
"type I B glycolipid (C_c)"	0.220591118304125	0	0.0303651316844659	0.238169851255447	0.238169851255447	0.00032258064516129	0.00040766408479413	0.000595238095238095	0.000562113546936481	0.000562113546936481
"testosterone (C_r)"	0.313229709912109	0.17743312843175	0	0.111174881874367	0.111174881874367	0.000322372662798195	0.000476871721506915	0.000595238095238095	0.000374672161858374	0.000374672161858374
"NH4+ (C_s)"	0.194737083488324	0.0624670633997554	0	0.138399882429502	0.138399882429502	0.000322268772155978	0.000495049504950495	0.000542005420054201	0.00040453074433657	0.00040453074433657
"Fe2+ (C_m)"	0.215389838697955	0	0.0618757228262381	0.269637691507687	0.269637691507687	0.000322164948453608	0.000391389432485323	0.000664893617021277	0.000585480093676815	0.000585480093676815
"GT1c (C_c)"	0.201183677614051	0.23771915904982	0			0.000322061191626409	0.000671591672263264	0.000542005420054201	0.000305343511450382	0.000305343511450382
"sarcosine (C_c)"	0.223778402383976	0.0717270786726072	0	0.227289656280518	0.227289656280518	0.000321957501609788	0.000507356671740233	0.000542005420054201	0.000555864369093941	0.000555864369093941
"dIMP (C_c)"	0.222471684917442	0.100551596791411	0	0.155181239073437	0.155181239073437	0.000321853878339234	0.000510986203372509	0.000542005420054201	0.000398565165404544	0.000398565165404544
"CMP-N-acetylneuraminate (C_n)"	0.197588908072786	0	0.0937835162941686	0.176121660733486	0.176121660733486	0.000321750321750322	0.000391389432485323	0.000772200772200772	0.000410004100041	0.000410004100041
"N-acetylneuraminate (C_n)"	0.197588908072786	0	0.0937835162941686	0.176121660733486	0.176121660733486	0.000321750321750322	0.000391389432485323	0.000772200772200772	0.000410004100041	0.000410004100041
"tRNA(leu) (C_c)"	0.170799183248851	0.371672386440164	0			0.000321750321750322	0.000788643533123028	0.000542005420054201	0.000305343511450382	0.000305343511450382
"L-leucyl-tRNA(leu) (C_c)"	0.170799183248851	0.371672386440164	0			0.000321750321750322	0.000788643533123028	0.000542005420054201	0.000305343511450382	0.000305343511450382
"chondroitin sulfate A (GalNAc4S-GlcA), free chain (C_l)"	0.223778402383976	0.38010355003331	0	0.104478008595451	0.104478008595451	0.000321750321750322	0.000901713255184851	0.000542005420054201	0.000378787878787879	0.000378787878787879
"chondroitin sulfate A (GalNAc4S-GlcA), degradation product 4 (C_l)"	0.223778402383976	0.38010355003331	0	0.104478008595451	0.104478008595451	0.000321750321750322	0.000901713255184851	0.000542005420054201	0.000378787878787879	0.000378787878787879
"chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), free chain (C_l)"	0.223778402383976	0.38010355003331	0	0.104478008595451	0.104478008595451	0.000321750321750322	0.000901713255184851	0.000542005420054201	0.000378787878787879	0.000378787878787879
"chondroitin sulfate E (GalNAc4,6diS-GlcA), free chain (C_l)"	0.223778402383976	0.38010355003331	0	0.104478008595451	0.104478008595451	0.000321750321750322	0.000901713255184851	0.000542005420054201	0.000378787878787879	0.000378787878787879
"GT2 (C_c)"	0.220829354904087	0.0405102273377075	0	0.193358833094466	0.193358833094466	0.000320924261874198	0.000461254612546125	0.000542005420054201	0.00051150895140665	0.00051150895140665
"7-HETE (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"8-HETE (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"9-HETE (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"10-HETE (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"11-HETE (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"13-HETE (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"16(R)-HETE (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"17-HETE (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"18-HETE (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"19(S)-HETE (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"FADH2 (C_r)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"5,6-EET (C_r)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"FAD (C_r)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"8,9-EET (C_r)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"11,12-EET (C_r)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"14,15-EET (C_r)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"15H-11,12-EETA (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"11,12,15-THETA (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"11h-14,15-EETA (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"11,14,15-theta (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"5-oxo-6-trans-LTB4 (C_r)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"6,7-dihydro-LTB4 (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"6,7-dihydro-LTB4 (C_m)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"6,7-dihydro-LTB4 (C_r)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"6,7-dihydro-LTB4 (C_p)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"5-oxo-(6E)-12-epi-LTB4 (C_r)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"2-hydroxyestradiol-17beta (C_r)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"16alpha-hydroxyestrone (C_c)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"16alpha-hydroxyestrone (C_r)"	0.151773923348828	0	0.11771458904863	0.176121660733486	0.176121660733486	0.000320821302534488	0.000391389432485323	0.000862068965517241	0.000427715996578272	0.000427715996578272
"acetone (C_s)"	0.201183677614051	0.289197447553992	0	0.0375880420994421	0.0375880420994421	0.000320821302534488	0.000626174076393237	0.000542005420054201	0.000334224598930481	0.000334224598930481
"acetone (C_c)"	0.201183677614051	0.289197447553992	0	0.0375880420994421	0.0375880420994421	0.000320821302534488	0.000626174076393237	0.000542005420054201	0.000334224598930481	0.000334224598930481
"ATP (C_g)"	0.226352492984079	0.333332288541411	0	0.0409061137163794	0.0409061137163794	0.000317662007623888	0.000662690523525514	0.000542005420054201	0.000349162011173184	0.000349162011173184
"leukotriene B4 (C_r)"	0.200590520384873	0.133984549354637	0	0.0433274272873237	0.0433274272873237	0.000317561130517625	0.000503778337531486	0.000542005420054201	0.000351617440225035	0.000351617440225035
"hyaluronan biosynthesis, precursor 1 (C_l)"	0.194737083488324	0.462319397710834	0			0.000317460317460317	0.00104931794333683	0.000542005420054201	0.000305343511450382	0.000305343511450382
"retinoate (C_c)"	0.193779312816836	0.483874656101279	0	0.0481963749270868	0.0481963749270868	0.000317359568390987	0.0010482180293501	0.000542005420054201	0.000352982703847511	0.000352982703847511
